Gene,log2FoldChange,pvalue,padj
IGKV3-7,4.63536061353887,1.24180950889149e-07,1.75439018602891e-07
CASP16P,4.63508595822654,1.13274005045299e-26,4.36505383078602e-26
IGHV3-66,4.63464041750861,1.44742606328906e-06,1.94738925873941e-06
CRELD1,4.63439288845193,3.44340973043375e-45,4.87544218946157e-44
NFE2,4.63371200841659,3.06245255966209e-22,9.08887868618932e-22
TMC7,4.63359086327035,2.93762258358635e-26,1.10575484824525e-25
IQCF5,4.62927436160685,1.40170338033538e-09,2.17083832042468e-09
MTHFD2P1,4.62894052724441,6.95108258998086e-18,1.62504825733313e-17
HLA-DOB,4.62794507142672,2.46187593593034e-24,8.25742529405747e-24
IFNA14,4.62784353275542,5.4165023633309e-09,8.14372830148736e-09
NANOG,4.62595555737287,2.54831212487079e-23,8.04810333963869e-23
THEM5,4.6255625877581,5.54411881099396e-26,2.04942385833997e-25
TNP1,4.62436322751452,3.29125373620591e-09,5.00133644756051e-09
IGKV1D-37,4.61870312435033,7.33834198827743e-10,1.15147523269482e-09
TMIGD2,4.6182685527883,3.07506267565276e-18,7.33464932049582e-18
CBX8,4.61797815574242,1.33667763437445e-31,7.11547698856536e-31
CDH8,4.61789530346178,3.41713798857044e-26,1.27854085910897e-25
IGKV1D-13,4.61395593205073,1.37966521626982e-07,1.94541294458416e-07
CDCA3,4.61375584887296,1.34584419300711e-24,4.58049499754492e-24
GOSR2,4.613498593744,2.01329127836772e-49,3.92763386606567e-48
E2F2,4.61341700456276,2.26783272350822e-22,6.78374066168039e-22
CALCB,4.61058641669456,6.12788082554815e-10,9.6528882770391e-10
EBF1,4.6093552544011,5.56614393505923e-16,1.18275535024399e-15
HP,4.60874061274516,1.09336369352095e-26,4.21804970977997e-26
DOC2A,4.6078685406088,1.75708538819565e-33,1.06276324375275e-32
TMCO5A,4.60627393844573,5.56425864823716e-32,3.03332342980507e-31
IDI2,4.60581581738044,2.16387074761442e-17,4.93282076702496e-17
IGHVIII-44,4.60547702110051,2.79451756970462e-08,4.06882864184641e-08
DLEU7,4.60471435881042,1.46215651905794e-26,5.60198743706764e-26
LGR6,4.60190967700709,8.43272150553638e-25,2.9050584571163e-24
C1S,4.60059679467547,1.36151592473116e-40,1.36889163325459e-39
IGLV1-41,4.59976505747214,6.66320714207675e-10,1.04769295019022e-09
CARD9,4.59289251751126,2.76634058763335e-25,9.8004097069363e-25
CCNI2,4.59179946491296,9.90233218855468e-29,4.36359241532438e-28
NECAB2,4.59083746624607,1.95160009061116e-15,4.02975979419469e-15
IGLVVI-25-1,4.59036361782198,1.42883893155275e-08,2.10599633890808e-08
IGKV2D-23,4.5873915131238,1.58845007600304e-10,2.56989367101424e-10
DPP10,4.58607576478402,1.09297378849142e-21,3.15266774246875e-21
LNP1,4.58573442200839,3.66939227625437e-24,1.22022841457815e-23
HPGDS,4.58326990290339,9.82333131117859e-24,3.18238319094092e-23
INSYN2B,4.57885831658261,5.90982622074562e-20,1.54287580754759e-19
MBLAC1,4.57786769690455,9.93801010641222e-17,2.19012565470901e-16
F5,4.57697282624123,6.11810187823866e-30,2.92095056300335e-29
KCNG2,4.57633857681948,1.06200474922005e-08,1.5750025080039e-08
GTSF1,4.57381119195793,2.65639314294291e-16,5.73811000710568e-16
IGLVI-63,4.57367259982364,8.69090140990497e-08,1.23698535266998e-07
TGFB3,4.57260451467162,2.93643908705391e-42,3.33114436301748e-41
LARGE2,4.57168854912186,1.50387295184551e-37,1.20878996024071e-36
HSP90B2P,4.56680405851275,1.62711425846138e-23,5.1945112100671e-23
FER1L4,4.56642863450848,5.5741529733759e-62,2.97495143535018e-60
GNB1L,4.56546273909305,1.18989296029692e-27,4.87820594528893e-27
CCDC68,4.56544598136266,3.79657572915031e-27,1.50006245869247e-26
IFNA2,4.56491677747712,9.34651632405454e-09,1.38983385875449e-08
COL9A2,4.56071855660778,2.05238906878307e-47,3.43750139886179e-46
CBLL2,4.56020071119177,6.54314488861744e-15,1.31597508396376e-14
AQP1,4.56011915471905,6.5917710312876e-23,2.03228187691643e-22
MSTO1,4.56010233660743,4.36473762903078e-55,1.34809535075957e-53
IGLV3-29,4.55994087306586,3.68179731676473e-07,5.0836934666669e-07
GPRC5D,4.55836048951507,4.58064216463414e-19,1.14313518150973e-18
ABRA,4.55835605649855,1.43786600012808e-23,4.60604532244419e-23
IGLVIV-65,4.55822403313162,5.38817781811405e-10,8.50980153564609e-10
IGKV7-3,4.55572941628463,2.87487987408457e-09,4.38349495122612e-09
MSMP,4.55519221007776,1.09835910777472e-27,4.51552504076371e-27
H2AC2P,4.55137222123598,6.28962405403197e-07,8.60489740583827e-07
IGHVIII-67-3,4.55097185746143,4.60881876918921e-09,6.95475208497414e-09
ACSM4,4.54946727650089,8.35507816870203e-13,1.51024800696175e-12
TIGD3,4.54646689940017,8.70429216210565e-21,2.37695019660046e-20
IFNA21,4.54637591291749,3.3350682376559e-10,5.31860510635928e-10
CALD1,4.54573549614352,6.65280086249387e-33,3.85417183825186e-32
HCRT,4.54448841838908,3.11620836157969e-07,4.31721643960344e-07
IGLJ2,4.54260791505293,3.63358590993692e-07,5.01914331035339e-07
CCDC102B,4.5419504580588,1.01209358887898e-25,3.68051898049352e-25
FSD2,4.54164624329829,2.20427628651223e-21,6.24196505545546e-21
HOGA1,4.54117526663925,1.2571537834982e-30,6.26781827053396e-30
CABLES1,4.54070675125751,1.4981487955416e-39,1.39779725257937e-38
HBD,4.53708740505464,5.29877464989175e-09,7.97254283979112e-09
FLT1,4.53528418426904,2.35676553495348e-26,8.90857372212416e-26
MED15P9,4.53464094568909,7.60787743281167e-24,2.4812540230493e-23
IL12RB1,4.53297640915259,1.20140107369936e-26,4.6270449652796e-26
FRS3,4.53235733826808,6.25029196259227e-28,2.61128097183864e-27
WNT5B,4.52932805280908,1.31710869419574e-25,4.75197131508342e-25
MARK2P9,4.52657697557575,8.67852761910074e-12,1.49787489511641e-11
COX8C,4.52624025458355,5.02851446979939e-10,7.95579652809594e-10
CDH12,4.52564510893654,3.25216160169542e-26,1.21880627899813e-25
CNGA3,4.5248936554069,2.8508138704121e-27,1.13905385074398e-26
MYOCOS,4.52361037150292,9.5802201115897e-15,1.91260892062079e-14
IL18BP,4.52316861001287,3.62716171672588e-45,5.12504516641083e-44
IGKV1-13,4.52168735652747,2.06227142635613e-09,3.16673029624051e-09
IGKV2-29,4.52162337642938,1.66960025496961e-08,2.45366206681616e-08
HYAL4,4.52115596362811,1.2311551610864e-17,2.84071784409722e-17
NOTO,4.51951460027289,7.34985045378023e-17,1.62968753846009e-16
FANCG,4.51798374231186,2.90471000317598e-35,1.99002097690151e-34
CXorf65,4.51664450380974,7.83075131095288e-13,1.41721257802811e-12
IGLVIV-64,4.51626814243254,3.33289315677944e-07,4.6118304623061e-07
H2AC20,4.51524581911831,5.31174556641176e-40,5.09675223165574e-39
DHFRP3,4.514573096177,6.62339502468186e-08,9.48086165254801e-08
KCNMB4,4.5138205271191,4.14240331028215e-25,1.45296890378156e-24
PEAK3,4.51064490716228,2.76072809680923e-27,1.1043448450945e-26
IGHV3-73,4.51011764051125,3.58365159626583e-09,5.43403551705228e-09
FATE1,4.50874418464324,3.85298032589065e-15,7.84340392229973e-15
HMGN2P46,4.50838638030777,1.760023815321e-19,4.49296785866516e-19
HTR3A,4.50782500666024,2.76892122281307e-15,5.67248867453979e-15
IGLV10-54,4.50695563265846,1.45453454532775e-10,2.3566548303812e-10
IGLVI-20,4.50633045119417,7.16453052089133e-06,9.31560800687215e-06
IGHV3-65,4.50543626183139,3.61924091620149e-07,4.99999880060802e-07
LILRB4,4.50383099595304,2.87929379417168e-27,1.1502100340068e-26
IGLJ6,4.50238267019718,1.24909150855538e-06,1.68561078001765e-06
FANCA,4.50191364288501,1.78262475868386e-53,4.77553350502552e-52
KHDC1,4.50169916254236,6.13812884861374e-28,2.5659819888452e-27
NDST2,4.50031852565023,6.21935793804546e-55,1.90096428607826e-53
DPRXP4,4.50006330456817,1.51225424341708e-15,3.13566052333348e-15
DUOXA2,4.49781752133416,5.00297437166356e-40,4.80719566374258e-39
IL2,4.49566820940862,5.24616590566105e-07,7.19980439827616e-07
GNGT2,4.49436982916647,4.68559843835348e-16,9.99358250631742e-16
MOGAT3,4.49322542583275,2.18605316218035e-20,5.83126779672115e-20
KCNE2,4.49270531662021,8.44848149006073e-11,1.38539494688164e-10
PPIP5K1,4.49264513535658,5.63429186151358e-75,8.92861897223395e-73
IL21R,4.49106384284346,1.29169320006191e-26,4.964584256432e-26
ITIH5,4.48820927025112,2.76057708482417e-30,1.34605085265e-29
IGHVII-78-1,4.48669554569457,2.07146351342524e-06,2.76548634826475e-06
IFNE,4.48522323800898,8.4701774399588e-15,1.69526984786351e-14
H2AC1,4.48489443341718,1.03047180883582e-06,1.39589359112486e-06
CBY3,4.48376130453938,3.37929488573987e-09,5.13171560822107e-09
COX7B2,4.48110627094888,1.47007181634019e-06,1.97682437913997e-06
DSG3,4.47614552441426,9.4048043736084e-27,3.63915054283822e-26
MXRA5,4.4754562457034,5.92535724848904e-33,3.45020589813801e-32
IGLV2-5,4.47352467040147,1.69346579112843e-07,2.37627901346713e-07
MOBP,4.47163759344648,2.40305131849325e-45,3.44504246432008e-44
NEURL1,4.47123078932279,8.63633130380293e-29,3.81632477884264e-28
CKLF-CMTM1,4.47114809721026,1.11120394712082e-29,5.19916250616306e-29
DKK3,4.47073979577064,2.23126534703067e-20,5.95032976235324e-20
IGLV4-69,4.46894098882865,9.70858758387157e-11,1.58848870475211e-10
ACP5,4.46872106359452,3.10557811182492e-37,2.42892994235783e-36
ARIH2OS,4.46790667036581,3.62404686430569e-14,7.03533635992854e-14
PELI3,4.46752632009969,5.01397457418261e-30,2.40663770276645e-29
NEURL2,4.46659000267309,1.39144746717812e-14,2.75839196221483e-14
DLG2,4.46517958497536,1.65685584296657e-47,2.80007278268698e-46
CAMTA1,4.46475933720349,2.27825324752953e-39,2.0887536783425e-38
IGHV1-24,4.46261129038366,1.77778862888568e-07,2.49212190689125e-07
IGLV5-48,4.46042379102832,8.59255164412442e-06,1.11295288538577e-05
HABP2,4.45973011429276,5.45438635540521e-14,1.0490693054589e-13
H2AC12,4.45961233251028,3.50727268106758e-19,8.81245572663413e-19
MUC7,4.4578914497556,1.53642669501955e-19,3.93240481352935e-19
H4C1,4.45645191551525,1.41194268394827e-13,2.65541639876011e-13
CLDN6,4.45603450201954,8.41156055276624e-14,1.60227978684732e-13
IGHVII-28-1,4.45549825584719,6.04204086262124e-08,8.66374913418669e-08
IL9,4.45529956460812,6.04271899740074e-07,8.27479753160414e-07
IGKJ2,4.45506830049755,3.74547518450315e-06,4.94143671315719e-06
IGKV3-31,4.45443032190005,1.62599344914319e-06,2.18151032535323e-06
IGHVIII-38-1,4.45263750211281,8.51280297894053e-08,1.21205511209589e-07
IGKJ5,4.45119062911816,1.94260542017873e-06,2.59766417377009e-06
NCAPH,4.45066979356049,1.11129495523033e-27,4.56779476709895e-27
FGFBP2,4.44981575653446,4.72197593286879e-16,1.00701269350963e-15
MSANTD2,4.44895640992902,3.50303115168954e-33,2.07135317898841e-32
IGHV3-16,4.44765423721846,1.02135038233006e-07,1.44859478322764e-07
FNDC9,4.4475849579553,5.30513533110708e-16,1.12822435177183e-15
KATNBL1P6,4.4475495609408,7.35471975847405e-26,2.69646879772778e-25
LCTL,4.44270429217764,3.86707648630571e-20,1.01653238094148e-19
MED12L,4.44055729489517,2.19349732097274e-34,1.40685673441343e-33
KCNK7,4.43832726304646,2.89743039052415e-13,5.36828523025344e-13
CD93,4.43795620278779,4.36065975481079e-39,3.90243056511108e-38
IGHV3-13,4.43580538263623,7.26406765471745e-09,1.08597284292332e-08
GPR143,4.43576118784185,2.94307910069189e-18,7.02960841198304e-18
IGHV3-49,4.43218302355798,1.03145611170049e-10,1.6848261463005e-10
TNFSF12-TNFSF13,4.43069622119607,1.42407807512953e-25,5.12892175275237e-25
IGHV3-35,4.42836743601455,9.26721286451538e-09,1.37833984710044e-08
DNM1P46,4.42728132426355,6.50708816797025e-17,1.44874660486713e-16
IGHV3-50,4.42643530599091,7.96631972588209e-08,1.13565948842915e-07
GNG8,4.42620302027175,9.14475068457277e-06,1.18328628134466e-05
IGHVII-51-2,4.42569368513176,3.51139898899489e-06,4.63826177047215e-06
FLRT2,4.42538780651632,4.82866189114494e-31,2.47204929471861e-30
NAT8B,4.42482308912382,1.10982697433568e-14,2.2090382123951e-14
NOX4,4.42321714095764,7.00891805997616e-24,2.29046194406042e-23
NCKAP5,4.42270591020157,2.44154639811954e-21,6.89868294440553e-21
DACT2,4.42224756498718,1.25496398475895e-14,2.4933468077943e-14
IGHVII-49-1,4.42092706393873,1.74240759557144e-06,2.3338971961227e-06
IGLV3-12,4.41925821379373,1.42014851247893e-07,2.00126407453167e-07
H3-4,4.41883187365118,6.82094734194321e-08,9.75754018411027e-08
ASAH2B,4.41812725810262,1.2559554422121e-39,1.17715823771663e-38
IGLV1-50,4.41791143632241,2.69063361662122e-07,3.74196605252237e-07
GNG7,4.41723717239432,2.25517556189508e-23,7.13873259843277e-23
HGH1,4.41517280788467,8.32619545472083e-38,6.83106143220644e-37
MTMR7,4.41271459119053,1.61297089287103e-31,8.54430788481258e-31
MYEOV,4.41249557350835,1.94047703201407e-29,8.93113658099239e-29
IGLV11-55,4.41171221232279,5.88695345965992e-07,8.06578399989718e-07
TIAM1,4.41169824693119,4.31877160802765e-38,3.62702869535172e-37
MRAS,4.4072850130478,9.98654027637118e-35,6.56244708878861e-34
DCANP1,4.4066727789609,3.86727478520928e-13,7.11718133375882e-13
APOA2,4.40503605214873,3.24937881600353e-13,6.00847796324286e-13
ABTB2,4.40274954269904,3.7356260432995e-27,1.47654704754438e-26
GTF2IRD1P1,4.40219745629273,8.32923604923712e-29,3.68853378870021e-28
COCH,4.40115376313262,5.19354127497028e-23,1.61011503093548e-22
FDXACB1,4.39866876112366,1.07191063553066e-25,3.88706759418537e-25
IGHV6-1,4.39850061970535,6.64766096686186e-09,9.95337332497429e-09
IGKV1D-17,4.39824408603698,2.95101374852108e-10,4.71343109267195e-10
CCR3,4.39795546960164,7.92070736161317e-14,1.51059518937783e-13
CKMT1A,4.39772808098476,2.14827199459942e-42,2.45869729781904e-41
IGHVIII-47-1,4.39714756200188,1.38892203998745e-07,1.95806531014664e-07
IGLV3-16,4.39689756808024,1.73019790345487e-06,2.317994863047e-06
LENEP,4.39649469824561,2.54453405205097e-08,3.70983340455075e-08
KCNJ6,4.39635061663228,1.27670751280876e-27,5.22372422470174e-27
IGLV3-30,4.39422048182826,3.06084254632862e-07,4.24279486589396e-07
IGHJ6,4.39095446853266,4.38429768811775e-06,5.7632029525851e-06
APOBR,4.38896634148892,1.76077332269558e-31,9.29617919550273e-31
LRMDA,4.38889870765613,1.98769236404733e-35,1.37410907354829e-34
ACADL,4.38805902024265,1.71633066281903e-20,4.60932446678853e-20
CD177,4.38752401814459,8.04985962763291e-24,2.62148527013698e-23
GNRH1,4.38616929790536,3.66211442982639e-18,8.69361827251135e-18
IFNA22P,4.38544853268467,5.73501265772083e-09,8.61192475848873e-09
IGHVII-53-1,4.38464596465416,2.037353009342e-06,2.72100546810078e-06
HES3,4.38412408083325,2.50454005340953e-07,3.48551169629736e-07
VPS53,4.38373374121856,2.37320827536602e-70,2.50720326568285e-68
TNRC18P1,4.38334031952056,1.96152462507803e-18,4.72900746649882e-18
TNFRSF17,4.38242317428061,8.54546834506537e-13,1.54357907388594e-12
PDLIM3,4.37887231866125,1.54464443772075e-22,4.663816512016e-22
NBPF15,4.36805562069972,7.73871892135871e-38,6.35413903941454e-37
ACE,4.36604020904009,2.43547843136102e-33,1.45852590594385e-32
FLVCR2,4.3647501484126,5.45309177090941e-28,2.28983170755207e-27
GYG2,4.36462732004138,3.59784995683398e-28,1.53107430201894e-27
KCNN3,4.36350102606406,3.21788834053387e-32,1.7786884277794e-31
IGLV3-13,4.36311230559675,4.10865768700453e-07,5.66663031465357e-07
IFNA16,4.36118167602595,5.95407672171871e-08,8.54237304437127e-08
KCNG1,4.35916293600586,6.33617720754761e-18,1.48381933218925e-17
IGHV3-62,4.35842541199579,2.10095023338668e-07,2.93315774993216e-07
GZMK,4.35626437587519,7.5241516331459e-14,1.43669522471442e-13
IGKV1-32,4.35455285321085,1.17308978761934e-06,1.58533342395343e-06
IL15RA,4.35385737972475,3.90400556162706e-34,2.46706805445028e-33
DOK2,4.3493346047097,9.29190852331922e-23,2.84009803395993e-22
DEFA11P,4.34903671395701,4.26241234319848e-07,5.87357569780815e-07
TNFRSF11A,4.34876950399153,1.35982271831482e-32,7.69818846386469e-32
CKAP2L,4.34758248438788,1.38914533532139e-24,4.72318584798745e-24
IL3RA,4.34692726099909,1.48492570545458e-32,8.3902782386368e-32
DEPDC4,4.34648929072737,6.03586245361204e-19,1.49399017670145e-18
IGHVII-43-1,4.34544642441256,1.68165075563868e-07,2.36072826009625e-07
KLB,4.34334667949419,8.44527926258524e-28,3.49710950931696e-27
H2BC17,4.3430444214728,2.23886605127263e-16,4.85248600970726e-16
CLTCL1,4.34212148349464,5.30886076613056e-29,2.37704500419595e-28
IL5,4.34207858680645,2.6810811235475e-09,4.0940591673117e-09
CPN2,4.34198536906267,2.46586663043607e-17,5.6032780116494e-17
HOXB13,4.33891188101568,1.880101683828e-15,3.88524172821153e-15
NHEJ1,4.33885733507739,1.3731921640265e-23,4.40572056862014e-23
CPOX,4.338246020396,3.81117352681357e-33,2.24839592857636e-32
NECAP1,4.33459191056511,7.31603128709947e-39,6.43267437240871e-38
NOD2,4.33227875867952,9.66287083589203e-34,5.92984218320559e-33
MMP15,4.33150313335774,5.13526742535628e-33,2.99947956421221e-32
DEFB1,4.33114978663558,1.60593729850728e-15,3.32668821383092e-15
GTF2H4,4.33085160798171,2.51533431632435e-39,2.29895307234241e-38
CDC25B,4.32897225707823,1.85078059270401e-36,1.37052232172161e-35
KCTD7,4.3288060731079,1.68139928366325e-26,6.4181038804422e-26
IGLV2-33,4.32819861227369,5.97845384716322e-07,8.18842681373642e-07
DHX37,4.32798216977408,7.56238718955854e-46,1.12729912078217e-44
H3C4,4.32408739980815,5.30087599467643e-22,1.55604654269491e-21
IFNW1,4.32344041188041,3.58547860809351e-09,5.43640574117424e-09
TK1,4.32163476786031,1.7205369190621e-28,7.46677503046099e-28
DBF4B,4.32124570802337,2.08180793097517e-28,8.97975820477794e-28
MROH8,4.31940061337201,8.81497348293889e-34,5.42405223184062e-33
H2AC15,4.31934502921022,2.8299302857234e-12,4.99523552533525e-12
IGHVII-44-2,4.31893412930406,1.0226811251492e-06,1.38561353891474e-06
NDUFAF7,4.31851808964158,2.56829340417175e-55,8.07777288844919e-54
DYRK4,4.31767432708307,1.12113280992426e-36,8.42321554239594e-36
CLTRN,4.31731407247637,7.16319694077959e-15,1.43745392730372e-14
ITPKA,4.31697459485131,7.15863258851931e-19,1.7634220968084e-18
HAS3,4.31567861685178,8.69045456202641e-42,9.50276297411391e-41
IGKV6D-41,4.31557815795754,2.68739216430758e-06,3.57088273844817e-06
IGLV8-61,4.31555158741952,2.74219907718848e-08,3.99406413950508e-08
DEFA8P,4.31258825198639,9.79619048632898e-06,1.26535406739522e-05
IGLVIV-59,4.31125688310111,4.03827356739904e-05,5.08002631611502e-05
MMP9,4.3087679556874,1.14116439609192e-22,3.46998195186562e-22
KSR1,4.30653093489979,1.26303160418861e-43,1.58947550872874e-42
IGLV7-46,4.30511298817916,8.77047652490512e-08,1.24788028793128e-07
CD244,4.30505365620165,7.79386607938612e-18,1.81753945100106e-17
THRSP,4.30500267344852,4.91106716944334e-14,9.47638452439421e-14
IGKV2D-18,4.30105718718669,3.78893155273683e-06,4.99780886912098e-06
CNGA1,4.30085698102678,1.72597245919901e-16,3.75824528400368e-16
FSTL4,4.29984220815496,2.95369909085011e-23,9.29562404072763e-23
ACSM2A,4.29974792546424,1.00146818088351e-14,1.99721645637765e-14
MT4,4.29662246795921,1.92152392202923e-06,2.57030805257607e-06
CDKN3,4.2965433550188,1.12025589601502e-13,2.12000658770948e-13
IGHV3-6,4.29447942127982,2.44658139117865e-07,3.40738393994533e-07
IGHV3-19,4.29392299304147,1.14610462068972e-06,1.54957677304121e-06
ITGAM,4.28989155021641,3.21592161303575e-26,1.20588280215052e-25
CPVL,4.28905713910835,4.1456767599341e-32,2.27686182168495e-31
MAP3K7CL,4.28783483473063,2.59011282000694e-31,1.35325676401124e-30
IGKV2D-30,4.28592544804148,1.57182682143049e-05,2.01162976630985e-05
IGHVIV-44-1,4.2852913971491,1.9962551332516e-06,2.66767332642165e-06
VPS37D,4.28481276190688,3.85909503629082e-11,6.4389096009255e-11
AMIGO3,4.2843734978137,2.34157669944337e-23,7.40313406771528e-23
TIGD5,4.28218226391592,1.79681431806901e-34,1.15892835837632e-33
IGLVI-56,4.28031221641377,5.73736130514862e-07,7.86344090528685e-07
IGLVIV-53,4.2785993813138,3.87892757017028e-06,5.11324461691054e-06
DSEL,4.27571827118556,1.77129719169953e-28,7.67736028743992e-28
C5,4.27446530423236,1.79950931718718e-28,7.79472065672268e-28
LIPE,4.27400028899344,4.94582991662792e-39,4.40887244104075e-38
IGKV3D-31,4.27361971215239,2.09096048665391e-05,2.66130464509806e-05
MT1HL1,4.27166367801762,4.92062072776183e-06,6.45338092771972e-06
H2AP,4.27081358468428,2.38718837849683e-05,3.03103037198232e-05
CBFA2T3,4.270465109653,2.80945627209762e-18,6.71823664091504e-18
KIF17,4.26864152114563,1.43140779318452e-35,1.00062544782471e-34
DCN,4.26815302719558,2.04367162912624e-19,5.19453167571003e-19
GRHL3,4.26630281660799,4.59109986679582e-34,2.88445405171884e-33
ALPK3,4.26523750885182,1.31900441852591e-33,8.02979019682396e-33
MEIOC,4.26471661508655,1.1289101098892e-24,3.8638772510097e-24
CLMP,4.26435693021341,1.74001511570727e-22,5.23988472426333e-22
IGLV3-22,4.2628194888716,3.18726233511743e-06,4.21578114707892e-06
CLSTN3,4.26269570757923,2.11122060383673e-44,2.81145802583326e-43
INO80E,4.26115126440002,2.40122733526043e-46,3.72217338854026e-45
DRD4,4.25714130445378,3.11444126288188e-10,4.97176322794496e-10
GPR146,4.25548902902304,1.20818067305765e-16,2.65066347664119e-16
IGLV4-60,4.2554085956985,3.64445767345238e-06,4.81062808552524e-06
GP6,4.25310189863813,4.59072931875286e-26,1.70464337951744e-25
TNNI2,4.2514689174588,1.09245135777432e-26,4.21610910856291e-26
GTF2IP23,4.25122395654715,1.750476990572e-21,4.98501195504199e-21
DOK5,4.25069222280444,6.49165447777133e-10,1.02110845152758e-09
HBQ1,4.24975050354638,3.69364090879337e-05,4.65341831959713e-05
CA6,4.24925165756198,1.85181760941645e-15,3.82794446835123e-15
IFNK,4.24734688644937,5.14343629594444e-15,1.03974027212983e-14
MT1L,4.24684073075501,1.44478148035741e-07,2.03486314875525e-07
C2,4.24643047175223,2.64555077981351e-50,5.48851879304513e-49
H4C4,4.24599087155403,4.75177301593249e-13,8.70608999477279e-13
IGHV3-64,4.24398070831794,6.2017876143794e-08,8.88848105216571e-08
HYAL6P,4.23981786713495,2.0539960346044e-06,2.74269978667911e-06
